idx_report,idx_step,fpath,start_report,end_report,delta_report,actor,stepName,start,end,delta,actorTag,className
14,4,./reports/profiling/multiactor-report-1700706690588.json,1700706690588,1700706691667,1079,multiactor,deriveDiplomaCredential,1700706691118,1700706691522,404,alice,SolidVCActor
14,5,./reports/profiling/multiactor-report-1700706690588.json,1700706690588,1700706691667,1079,multiactor,createPresentation01,1700706691522,1700706691522,0,alice,SolidVCActor
14,6,./reports/profiling/multiactor-report-1700706690588.json,1700706690588,1700706691667,1079,multiactor,signPresentation01,1700706691522,1700706691541,19,alice,SolidVCActor
14,7,./reports/profiling/multiactor-report-1700706690588.json,1700706690588,1700706691667,1079,multiactor,verifyPresentation01,1700706691541,1700706691617,76,recruiter,SolidVCActor
14,8,./reports/profiling/multiactor-report-1700706690588.json,1700706690588,1700706691667,1079,multiactor,deriveIdentityCredential,1700706691617,1700706691637,20,alice,SolidVCActor
14,9,./reports/profiling/multiactor-report-1700706690588.json,1700706690588,1700706691667,1079,multiactor,createPresentation02,1700706691637,1700706691637,0,alice,SolidVCActor
14,10,./reports/profiling/multiactor-report-1700706690588.json,1700706690588,1700706691667,1079,multiactor,signPresentation02,1700706691637,1700706691650,13,alice,SolidVCActor
14,11,./reports/profiling/multiactor-report-1700706690588.json,1700706690588,1700706691667,1079,multiactor,verifyPresentation02,1700706691650,1700706691667,17,recruiter,SolidVCActor
15,0,./reports/profiling/multiactor-report-1700706861069.json,1700706861069,1700706862578,1509,multiactor,createDiplomaCredential,1700706861069,1700706861069,0,university,DidVCActor
15,1,./reports/profiling/multiactor-report-1700706861069.json,1700706861069,1700706862578,1509,multiactor,signDiplomaCredential,1700706861069,1700706861835,766,university,DidVCActor
15,2,./reports/profiling/multiactor-report-1700706861069.json,1700706861069,1700706862578,1509,multiactor,createIdentityCredential,1700706861835,1700706861835,0,government,DidVCActor
15,3,./reports/profiling/multiactor-report-1700706861069.json,1700706861069,1700706862578,1509,multiactor,signIdentityCredential,1700706861835,1700706861845,10,government,DidVCActor
15,4,./reports/profiling/multiactor-report-1700706861069.json,1700706861069,1700706862578,1509,multiactor,deriveDiplomaCredential,1700706861845,1700706862501,656,alice,DidVCActor
15,5,./reports/profiling/multiactor-report-1700706861069.json,1700706861069,1700706862578,1509,multiactor,createPresentation01,1700706862501,1700706862501,0,alice,DidVCActor
15,6,./reports/profiling/multiactor-report-1700706861069.json,1700706861069,1700706862578,1509,multiactor,signPresentation01,1700706862501,1700706862514,13,alice,DidVCActor
15,7,./reports/profiling/multiactor-report-1700706861069.json,1700706861069,1700706862578,1509,multiactor,verifyPresentation01,1700706862514,1700706862532,18,recruiter,DidVCActor
15,8,./reports/profiling/multiactor-report-1700706861069.json,1700706861069,1700706862578,1509,multiactor,deriveIdentityCredential,1700706862532,1700706862549,17,alice,DidVCActor
15,9,./reports/profiling/multiactor-report-1700706861069.json,1700706861069,1700706862578,1509,multiactor,createPresentation02,1700706862549,1700706862549,0,alice,DidVCActor
15,10,./reports/profiling/multiactor-report-1700706861069.json,1700706861069,1700706862578,1509,multiactor,signPresentation02,1700706862549,1700706862561,12,alice,DidVCActor
15,11,./reports/profiling/multiactor-report-1700706861069.json,1700706861069,1700706862578,1509,multiactor,verifyPresentation02,1700706862561,1700706862578,17,recruiter,DidVCActor
16,0,./reports/profiling/multiactor-report-1700705239795.json,1700705239795,1700705241015,1220,multiactor,createDiplomaCredential,1700705239795,1700705239795,0,university,DidVCActor
16,1,./reports/profiling/multiactor-report-1700705239795.json,1700705239795,1700705241015,1220,multiactor,signDiplomaCredential,1700705239795,1700705240308,513,university,DidVCActor
16,2,./reports/profiling/multiactor-report-1700705239795.json,1700705239795,1700705241015,1220,multiactor,createIdentityCredential,1700705240308,1700705240308,0,government,DidVCActor
16,3,./reports/profiling/multiactor-report-1700705239795.json,1700705239795,1700705241015,1220,multiactor,signIdentityCredential,1700705240308,1700705240317,9,government,DidVCActor
16,4,./reports/profiling/multiactor-report-1700705239795.json,1700705239795,1700705241015,1220,multiactor,deriveDiplomaCredential,1700705240317,1700705240933,616,alice,DidVCActor
16,5,./reports/profiling/multiactor-report-1700705239795.json,1700705239795,1700705241015,1220,multiactor,createPresentation01,1700705240933,1700705240933,0,alice,DidVCActor
16,6,./reports/profiling/multiactor-report-1700705239795.json,1700705239795,1700705241015,1220,multiactor,signPresentation01,1700705240933,1700705240950,17,alice,DidVCActor
16,7,./reports/profiling/multiactor-report-1700705239795.json,1700705239795,1700705241015,1220,multiactor,verifyPresentation01,1700705240950,1700705240971,21,recruiter,DidVCActor
16,8,./reports/profiling/multiactor-report-1700705239795.json,1700705239795,1700705241015,1220,multiactor,deriveIdentityCredential,1700705240971,1700705240988,17,alice,DidVCActor
16,9,./reports/profiling/multiactor-report-1700705239795.json,1700705239795,1700705241015,1220,multiactor,createPresentation02,1700705240988,1700705240988,0,alice,DidVCActor
16,10,./reports/profiling/multiactor-report-1700705239795.json,1700705239795,1700705241015,1220,multiactor,signPresentation02,1700705240988,1700705241000,12,alice,DidVCActor
16,11,./reports/profiling/multiactor-report-1700705239795.json,1700705239795,1700705241015,1220,multiactor,verifyPresentation02,1700705241000,1700705241015,15,recruiter,DidVCActor
17,0,./reports/profiling/multiactor-report-1700706445121.json,1700706445121,1700706446304,1183,multiactor,createDiplomaCredential,1700706445121,1700706445121,0,university,DidVCActor
17,1,./reports/profiling/multiactor-report-1700706445121.json,1700706445121,1700706446304,1183,multiactor,signDiplomaCredential,1700706445121,1700706445612,491,university,DidVCActor
17,2,./reports/profiling/multiactor-report-1700706445121.json,1700706445121,1700706446304,1183,multiactor,createIdentityCredential,1700706445612,1700706445612,0,government,DidVCActor
17,3,./reports/profiling/multiactor-report-1700706445121.json,1700706445121,1700706446304,1183,multiactor,signIdentityCredential,1700706445612,1700706445622,10,government,DidVCActor
17,4,./reports/profiling/multiactor-report-1700706445121.json,1700706445121,1700706446304,1183,multiactor,deriveDiplomaCredential,1700706445622,1700706446222,600,alice,DidVCActor
17,5,./reports/profiling/multiactor-report-1700706445121.json,1700706445121,1700706446304,1183,multiactor,createPresentation01,1700706446222,1700706446222,0,alice,DidVCActor
17,6,./reports/profiling/multiactor-report-1700706445121.json,1700706445121,1700706446304,1183,multiactor,signPresentation01,1700706446222,1700706446239,17,alice,DidVCActor
17,7,./reports/profiling/multiactor-report-1700706445121.json,1700706445121,1700706446304,1183,multiactor,verifyPresentation01,1700706446239,1700706446259,20,recruiter,DidVCActor
17,8,./reports/profiling/multiactor-report-1700706445121.json,1700706445121,1700706446304,1183,multiactor,deriveIdentityCredential,1700706446259,1700706446277,18,alice,DidVCActor
17,9,./reports/profiling/multiactor-report-1700706445121.json,1700706445121,1700706446304,1183,multiactor,createPresentation02,1700706446277,1700706446277,0,alice,DidVCActor
17,10,./reports/profiling/multiactor-report-1700706445121.json,1700706445121,1700706446304,1183,multiactor,signPresentation02,1700706446277,1700706446289,12,alice,DidVCActor
17,11,./reports/profiling/multiactor-report-1700706445121.json,1700706445121,1700706446304,1183,multiactor,verifyPresentation02,1700706446289,1700706446304,15,recruiter,DidVCActor
18,0,./reports/profiling/multiactor-report-1700703982898.json,1700703982898,1700703983886,988,multiactor,createDiplomaCredential,1700703982898,1700703982899,1,university,SolidVCActor
18,1,./reports/profiling/multiactor-report-1700703982898.json,1700703982898,1700703983886,988,multiactor,signDiplomaCredential,1700703982899,1700703983406,507,university,SolidVCActor
18,2,./reports/profiling/multiactor-report-1700703982898.json,1700703982898,1700703983886,988,multiactor,createIdentityCredential,1700703983406,1700703983406,0,government,SolidVCActor
18,3,./reports/profiling/multiactor-report-1700703982898.json,1700703982898,1700703983886,988,multiactor,signIdentityCredential,1700703983406,1700703983418,12,government,SolidVCActor
18,4,./reports/profiling/multiactor-report-1700703982898.json,1700703982898,1700703983886,988,multiactor,deriveDiplomaCredential,1700703983418,1700703983761,343,alice,SolidVCActor
18,5,./reports/profiling/multiactor-report-1700703982898.json,1700703982898,1700703983886,988,multiactor,createPresentation01,1700703983761,1700703983761,0,alice,SolidVCActor
18,6,./reports/profiling/multiactor-report-1700703982898.json,1700703982898,1700703983886,988,multiactor,signPresentation01,1700703983761,1700703983777,16,alice,SolidVCActor
18,7,./reports/profiling/multiactor-report-1700703982898.json,1700703982898,1700703983886,988,multiactor,verifyPresentation01,1700703983777,1700703983839,62,recruiter,SolidVCActor
18,8,./reports/profiling/multiactor-report-1700703982898.json,1700703982898,1700703983886,988,multiactor,deriveIdentityCredential,1700703983839,1700703983858,19,alice,SolidVCActor
18,9,./reports/profiling/multiactor-report-1700703982898.json,1700703982898,1700703983886,988,multiactor,createPresentation02,1700703983858,1700703983858,0,alice,SolidVCActor
18,10,./reports/profiling/multiactor-report-1700703982898.json,1700703982898,1700703983886,988,multiactor,signPresentation02,1700703983858,1700703983870,12,alice,SolidVCActor
18,11,./reports/profiling/multiactor-report-1700703982898.json,1700703982898,1700703983886,988,multiactor,verifyPresentation02,1700703983870,1700703983886,16,recruiter,SolidVCActor
19,0,./reports/profiling/multiactor-report-1700706524245.json,1700706524245,1700706525254,1009,multiactor,createDiplomaCredential,1700706524245,1700706524246,1,university,SolidVCActor
19,1,./reports/profiling/multiactor-report-1700706524245.json,1700706524245,1700706525254,1009,multiactor,signDiplomaCredential,1700706524246,1700706524756,510,university,SolidVCActor
19,2,./reports/profiling/multiactor-report-1700706524245.json,1700706524245,1700706525254,1009,multiactor,createIdentityCredential,1700706524756,1700706524756,0,government,SolidVCActor
19,3,./reports/profiling/multiactor-report-1700706524245.json,1700706524245,1700706525254,1009,multiactor,signIdentityCredential,1700706524756,1700706524769,13,government,SolidVCActor
19,4,./reports/profiling/multiactor-report-1700706524245.json,1700706524245,1700706525254,1009,multiactor,deriveDiplomaCredential,1700706524769,1700706525135,366,alice,SolidVCActor
19,5,./reports/profiling/multiactor-report-1700706524245.json,1700706524245,1700706525254,1009,multiactor,createPresentation01,1700706525135,1700706525135,0,alice,SolidVCActor
19,6,./reports/profiling/multiactor-report-1700706524245.json,1700706524245,1700706525254,1009,multiactor,signPresentation01,1700706525135,1700706525149,14,alice,SolidVCActor
19,7,./reports/profiling/multiactor-report-1700706524245.json,1700706524245,1700706525254,1009,multiactor,verifyPresentation01,1700706525149,1700706525210,61,recruiter,SolidVCActor
19,8,./reports/profiling/multiactor-report-1700706524245.json,1700706524245,1700706525254,1009,multiactor,deriveIdentityCredential,1700706525210,1700706525228,18,alice,SolidVCActor
19,9,./reports/profiling/multiactor-report-1700706524245.json,1700706524245,1700706525254,1009,multiactor,createPresentation02,1700706525228,1700706525228,0,alice,SolidVCActor
19,10,./reports/profiling/multiactor-report-1700706524245.json,1700706524245,1700706525254,1009,multiactor,signPresentation02,1700706525228,1700706525240,12,alice,SolidVCActor
19,11,./reports/profiling/multiactor-report-1700706524245.json,1700706524245,1700706525254,1009,multiactor,verifyPresentation02,1700706525240,1700706525254,14,recruiter,SolidVCActor
20,0,./reports/profiling/multiactor-report-1700704571995.json,1700704571995,1700704573211,1216,multiactor,createDiplomaCredential,1700704571995,1700704571996,1,university,DidVCActor
20,1,./reports/profiling/multiactor-report-1700704571995.json,1700704571995,1700704573211,1216,multiactor,signDiplomaCredential,1700704571996,1700704572504,508,university,DidVCActor
20,2,./reports/profiling/multiactor-report-1700704571995.json,1700704571995,1700704573211,1216,multiactor,createIdentityCredential,1700704572504,1700704572504,0,government,DidVCActor
20,3,./reports/profiling/multiactor-report-1700704571995.json,1700704571995,1700704573211,1216,multiactor,signIdentityCredential,1700704572504,1700704572514,10,government,DidVCActor
20,4,./reports/profiling/multiactor-report-1700704571995.json,1700704571995,1700704573211,1216,multiactor,deriveDiplomaCredential,1700704572514,1700704573130,616,alice,DidVCActor
20,5,./reports/profiling/multiactor-report-1700704571995.json,1700704571995,1700704573211,1216,multiactor,createPresentation01,1700704573130,1700704573130,0,alice,DidVCActor
20,6,./reports/profiling/multiactor-report-1700704571995.json,1700704571995,1700704573211,1216,multiactor,signPresentation01,1700704573130,1700704573147,17,alice,DidVCActor
20,7,./reports/profiling/multiactor-report-1700704571995.json,1700704571995,1700704573211,1216,multiactor,verifyPresentation01,1700704573147,1700704573167,20,recruiter,DidVCActor
20,8,./reports/profiling/multiactor-report-1700704571995.json,1700704571995,1700704573211,1216,multiactor,deriveIdentityCredential,1700704573167,1700704573184,17,alice,DidVCActor
20,9,./reports/profiling/multiactor-report-1700704571995.json,1700704571995,1700704573211,1216,multiactor,createPresentation02,1700704573184,1700704573184,0,alice,DidVCActor
20,10,./reports/profiling/multiactor-report-1700704571995.json,1700704571995,1700704573211,1216,multiactor,signPresentation02,1700704573184,1700704573196,12,alice,DidVCActor
